subject,roi,fold,pair,id1,id2,s1,s2,s2_over_s1,singular_gap,outside_leak,source_deltanat_sha256,ok
subj08,ventral,5,14,A:L,B:T,20.392483253539186,14.671018924567067,0.719432682237013,0.280567317762987,2.3353714795337766e-16,a805ee4c550aed6ff7dcba7999f434adcbca56583d7cac8a51e973d0f7d3437b,1
subj08,ventral,5,15,A:P,B:B,22.993717175818414,15.172716682925987,0.659863586514082,0.340136413485918,7.37257477290143e-16,a805ee4c550aed6ff7dcba7999f434adcbca56583d7cac8a51e973d0f7d3437b,1
subj08,ventral,5,16,A:P,B:C,21.21628382293541,14.177284925059695,0.6682265868697347,0.3317734131302653,6.956241138666996e-16,a805ee4c550aed6ff7dcba7999f434adcbca56583d7cac8a51e973d0f7d3437b,1
subj08,ventral,5,17,A:P,B:D,21.20743070179593,16.021162638113395,0.755450429775855,0.24454957022414506,7.190428807923865e-16,a805ee4c550aed6ff7dcba7999f434adcbca56583d7cac8a51e973d0f7d3437b,1
subj08,ventral,5,18,A:P,B:K,21.48960004648465,15.437333832520169,0.718363012765585,0.281636987234415,6.774095173689432e-16,a805ee4c550aed6ff7dcba7999f434adcbca56583d7cac8a51e973d0f7d3437b,1
subj08,ventral,5,19,A:P,B:T,22.96690702561949,12.11130837709628,0.5273373712701569,0.4726626287298431,8.248610128269718e-16,a805ee4c550aed6ff7dcba7999f434adcbca56583d7cac8a51e973d0f7d3437b,1
subj08,ventral,5,20,A:R,B:B,18.075186058064308,17.641411519954538,0.9760016557109663,0.023998344289033732,4.921600236726387e-16,a805ee4c550aed6ff7dcba7999f434adcbca56583d7cac8a51e973d0f7d3437b,1
subj08,ventral,5,21,A:R,B:C,18.39009261851114,13.854240900620189,0.7533535142000729,0.24664648579992704,5.524145594085206e-16,a805ee4c550aed6ff7dcba7999f434adcbca56583d7cac8a51e973d0f7d3437b,1
subj08,ventral,5,22,A:R,B:D,19.62877635414029,14.147554503717581,0.7207558050725583,0.2792441949274416,5.958775139980332e-16,a805ee4c550aed6ff7dcba7999f434adcbca56583d7cac8a51e973d0f7d3437b,1
subj08,ventral,5,23,A:R,B:K,18.736607096226756,15.101759198329498,0.806002875588438,0.193997124411562,5.348911417957236e-16,a805ee4c550aed6ff7dcba7999f434adcbca56583d7cac8a51e973d0f7d3437b,1
subj08,ventral,5,24,A:R,B:T,18.50291552457311,14.51943925801694,0.7847108872509392,0.21528911274906087,6.038463999658017e-16,a805ee4c550aed6ff7dcba7999f434adcbca56583d7cac8a51e973d0f7d3437b,1
subj01,lateral,0,0,A:H,B:C,8.5921804743433,5.245499882980731,0.6104969394723572,0.3895030605276428,4.631711680858075e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,1,A:H,B:D,8.90680645235346,4.914577995136196,0.5517777916727504,0.44822220832724957,3.5388358909926865e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,2,A:H,B:K,8.429544666022903,5.1950502922291815,0.6162907366952989,0.3837092633047012,3.213575239247035e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,3,A:H,B:T,9.040293585093622,5.246995127478601,0.5804009657529571,0.41959903424704287,2.8449465006019636e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,4,A:H,B:W,9.1874328734214,4.8635939369688925,0.5293746364165478,0.47062536358345225,3.46077333457373e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,5,A:L,B:C,7.890687328586196,5.59028833460503,0.7084665887536394,0.2915334112463606,5.35162192338845e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,6,A:L,B:D,8.011458970317916,5.610190644921921,0.7002707828508412,0.2997292171491588,4.2327252813834093e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,7,A:L,B:K,7.39854852412681,5.956566662675856,0.8050993574282005,0.1949006425717995,3.48245737802344e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,8,A:L,B:T,8.249611316914505,5.777128607517744,0.7002910059135353,0.2997089940864646,2.8015784137025435e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,9,A:L,B:W,8.083206835378178,5.907509788340178,0.7308373902402797,0.26916260975972023,4.0028744208164824e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,10,A:P,B:C,10.072492081757225,5.37998377385602,0.5341263840355822,0.46587361596441784,5.715913853343579e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,11,A:P,B:D,10.189836221903036,5.358171669397494,0.5258349155681338,0.4741650844318662,5.464378949326942e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,12,A:P,B:K,9.63794930892966,5.8492898502080495,0.6069019106365938,0.3930980893634062,5.30825383648903e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,13,A:P,B:T,10.117314739963522,5.996356914240917,0.5926826503237298,0.4073173496762702,4.839878497975292e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,14,A:P,B:W,10.160607561503912,5.8209973875989,0.572898554772773,0.4271014452272271,5.455705331947058e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,15,A:R,B:C,9.644239361881944,5.543073303482548,0.5747548454045102,0.42524515459548984,6.444497713253838e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,16,A:R,B:D,9.733747996821839,5.579839439925294,0.5732467536397249,0.4267532463602751,5.898059818321144e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,17,A:R,B:K,9.13599809538549,6.080747471108732,0.6655810791138477,0.33441892088615227,5.811323644522304e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,18,A:R,B:T,9.671593424030055,6.1736801669461725,0.6383312341901219,0.36166876580987806,5.533767888366015e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,19,A:R,B:W,9.68357152153143,6.057069552658867,0.6254995421049938,0.37450045789500624,5.741934705483231e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,20,A:V,B:C,9.092709178860094,5.288201173140434,0.5815869691989191,0.4184130308010809,6.464013352358577e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,21,A:V,B:D,9.260249523312147,5.199389805434158,0.5614740501694897,0.4385259498305103,5.611830444784971e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,22,A:V,B:K,8.643303710089377,5.7132013200406515,0.6609974046580822,0.33900259534191773,5.290906601729262e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,23,A:V,B:T,9.248556171309179,5.746622682193545,0.621353492993932,0.378646507006068,4.865899350114944e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,0,24,A:V,B:W,9.425225074352912,5.341366736896775,0.5667097278590438,0.43329027214095617,5.273559366969494e-16,555b3bce99ba68512c20d4123ace1b205b6c21430dc2a56880c42d07e763341f,1
subj01,lateral,1,0,A:E,B:B,8.91218409718962,5.30036233379521,0.5947321415259625,0.4052678584740374,2.1597307275911248e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,1,A:E,B:D,9.00352754775658,5.985068812328549,0.6647470983547838,0.3352529016452161,3.191891195797325e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,2,A:E,B:K,8.524853780984756,5.877524306330156,0.6894574918622485,0.31054250813775147,3.1051550219984847e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,3,A:E,B:T,9.06473304392845,5.911004940368499,0.6520881433268114,0.34791185667318864,2.393918396847994e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,4,A:E,B:W,9.110344398001345,5.614505165786391,0.6162780374162494,0.3837219625837506,3.2959746043559335e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,5,A:L,B:B,8.00803041742277,5.805975163981823,0.7250191197263663,0.2749808802736336,1.7520707107365752e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,6,A:L,B:D,8.384367239459513,6.07486423756326,0.724546535721027,0.275453464278973,3.0357660829594124e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,7,A:L,B:K,7.687401174126224,6.199945134123539,0.8065072959885232,0.19349270401147678,2.8796409701215e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,8,A:L,B:T,8.476527867075621,5.964467486780953,0.7036451221906592,0.2963548778093408,2.1684043449710089e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,9,A:L,B:W,8.217149565063158,6.108725632375904,0.7434117614638979,0.2565882385361022,3.408731630294426e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,10,A:P,B:B,10.446703324176644,5.109365656960522,0.48908880614384787,0.5109111938561521,3.0531133177191805e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,11,A:P,B:D,10.710730046229493,5.466551049472838,0.5103808074592667,0.4896191925407332,2.7755575615628914e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,12,A:P,B:K,10.020788629974989,5.8754217465823055,0.5863232888684301,0.4136767111315699,2.723515857283587e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,13,A:P,B:T,10.448075022833445,5.972056127345879,0.5715939169937448,0.42840608300625516,2.42861286636753e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,14,A:P,B:W,10.410442479141187,5.819114383091777,0.5589689770392763,0.44103102296072366,2.7755575615628914e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,15,A:R,B:B,9.872690302067284,5.563343640958579,0.5635083721600836,0.43649162783991635,2.957703526540456e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,16,A:R,B:D,10.191791562352954,5.8233909157194415,0.5713804957736999,0.4286195042263002,3.0531133177191805e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,17,A:R,B:K,9.483446931686803,6.179206928786666,0.6515781628028346,0.3484218371971654,2.914335439641036e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,18,A:R,B:T,9.977414336595652,6.201653629061996,0.6215692182207233,0.37843078177927675,2.5153490401663703e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,19,A:R,B:W,9.919208337520363,6.085251784430631,0.6134815982655167,0.3865184017344833,2.949029909160572e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,20,A:V,B:B,9.255082091978531,4.68994336429533,0.5067424921449535,0.4932575078550465,3.0704605524789486e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,21,A:V,B:D,9.525344875488443,5.126754239513581,0.5382224272746544,0.4617775727253456,2.706168622523819e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,22,A:V,B:K,8.742731066395992,5.560065152243387,0.635964335402508,0.36403566459749204,2.7582103268031233e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,23,A:V,B:T,9.274642526196242,5.587630769106554,0.6024631950314292,0.39753680496857075,2.480654570646834e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,1,24,A:V,B:W,9.357388774633888,5.20495587541693,0.5562402076877025,0.44375979231229745,2.8796409701215e-16,f6781e7c49872e1fddecb9c88c88cd76f4d83f31fd192bd80738daea18934652,1
subj01,lateral,2,0,A:E,B:B,8.81559509694042,5.329861499953386,0.6045946350012369,0.39540536499876316,3.2439329000766293e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,1,A:E,B:C,8.575466585727456,6.0206990633646145,0.702084137717374,0.297915862282626,4.649058915617843e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,2,A:E,B:K,8.395917008925524,5.95981296459882,0.7098465787909846,0.2901534212090154,3.209238430557093e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,3,A:E,B:T,8.928214045517109,5.8757264194105145,0.6581077009864856,0.34189229901351437,2.706168622523819e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,4,A:E,B:W,8.987422796098643,5.766865539655009,0.6416595358302662,0.3583404641697338,3.5041414214731503e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,5,A:H,B:B,8.833104281659793,4.755385956462918,0.5383595398433757,0.46164046015662424,2.896988204881268e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,6,A:H,B:C,8.653415091814587,5.424125546758589,0.6268190638271082,0.37318093617289183,4.2760933682828295e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,7,A:H,B:K,8.525963969632022,5.275795457181564,0.6187916669567237,0.3812083330432763,2.992397996059992e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,8,A:H,B:T,9.031451046130133,5.213956781888258,0.5773110827104991,0.4226889172895008,2.1163626406917047e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,9,A:H,B:W,9.16913572704413,4.946993330403108,0.5395266770686008,0.46047332293139925,3.625572064791527e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,10,A:P,B:B,10.252350418494677,5.110214691755642,0.4984432333230725,0.5015567666769275,4.666406150377611e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,11,A:P,B:C,10.219587029705362,5.51818159309418,0.5399613093028548,0.4600386906971452,5.065392549852277e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,12,A:P,B:K,9.789707581799775,5.9392980422079305,0.6066879927291995,0.3933120072708005,4.735795089416683e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,13,A:P,B:T,10.202659364390469,5.936813258820003,0.5818888043582824,0.41811119564171767,4.3021142204224816e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,14,A:P,B:W,10.18778850094163,5.9449402777431954,0.5835358946834949,0.41646410531650513,4.579669976578771e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,15,A:R,B:B,9.721407915774892,5.485521576706224,0.5642723383518234,0.43572766164817656,4.77048955893622e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,16,A:R,B:C,9.817508489820089,5.646109256678715,0.5751061241793928,0.4248938758206072,5.611830444784971e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,17,A:R,B:K,9.305345331545222,6.155966176480308,0.6615516090103088,0.33844839098969115,5.082739784612045e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,18,A:R,B:T,9.755482188288786,6.127178190963834,0.6280753808683449,0.37192461913165514,4.198030811863873e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,19,A:R,B:W,9.749680440828177,6.1195437968480455,0.6276660895696216,0.3723339104303785,4.891920202254596e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,20,A:V,B:B,9.135084145846745,4.670285405678587,0.5112471139964186,0.48875288600358135,4.787836793695988e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,21,A:V,B:C,9.02018771759575,5.250032906008499,0.5820314466147106,0.4179685533852894,6.140921104957897e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,22,A:V,B:K,8.60639865568976,5.574933432195953,0.6477661162616862,0.35223388373831377,4.874572967494828e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,23,A:V,B:T,9.094322935077688,5.538018142906105,0.6089533198282887,0.3910466801717113,4.0939474033052647e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,2,24,A:V,B:W,9.25168114342249,5.251294153734327,0.5676043166995385,0.4323956833004615,4.614364446098307e-16,07ab8756b4a452cab6e7d0366437f93173b38fc9b57ba33e40aa74e5488dbff7,1
subj01,lateral,3,0,A:E,B:B,8.741012745755597,5.360959555408214,0.6133110328675991,0.38668896713240086,2.931682674400804e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,1,A:E,B:C,8.515897144884603,5.82595723713789,0.6841272432039027,0.3158727567960973,3.86843335142828e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,2,A:E,B:D,8.69036016152364,5.757608161455204,0.6625281408872874,0.3374718591127126,3.191891195797325e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,3,A:E,B:T,8.87652235265154,5.914295665802417,0.6662852219411959,0.3337147780588042,2.498001805406602e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,4,A:E,B:W,9.069884810515038,5.868011884922093,0.6469775534656294,0.3530224465343706,2.8796409701215e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,5,A:H,B:B,8.69233398734296,4.799352898856677,0.5521362738529246,0.4478637261470754,2.7755575615628914e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,6,A:H,B:C,8.456180534347792,5.329217569289856,0.6302156804296383,0.36978431957036173,3.894454203567932e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,7,A:H,B:D,8.809431437440093,4.950918747666138,0.5620020750288978,0.43799792497110224,2.8102520310824275e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,8,A:H,B:T,8.91182104256146,5.27221540001047,0.5915979882036675,0.4084020117963325,2.5153490401663703e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,9,A:H,B:W,9.180777383533059,5.084778049305924,0.5538504896574605,0.44614951034253947,1.93421667571414e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,10,A:L,B:B,7.671661835197372,5.550341853469191,0.7234862501374052,0.2765137498625948,4.0809369772354387e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,11,A:L,B:C,7.704290395405439,5.623316658546615,0.7298941719408913,0.27010582805910865,5.195496810550537e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,12,A:L,B:D,7.889367158802706,5.562894582793149,0.705112903331701,0.29488709666829904,4.0592529337857286e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,13,A:L,B:T,8.082590512675846,5.740973064896346,0.7102887441709234,0.28971125582907664,3.400058012914542e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,14,A:L,B:W,8.13246426175616,5.922406421098476,0.7282425388512639,0.2717574611487361,2.8449465006019636e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,15,A:R,B:B,9.49745062887454,5.473533217017142,0.5763160484747645,0.4236839515252356,5.299580219109146e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,16,A:R,B:C,9.510487754851715,5.570354362654469,0.5857064859594386,0.41429351404056136,5.967448757360216e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,17,A:R,B:D,9.639784065932744,5.546432888763453,0.5753689969430639,0.4246310030569361,5.100087019371813e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,18,A:R,B:T,9.508759826488797,6.194430725362854,0.6514446508688618,0.3485553491311381,4.961309141293668e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,19,A:R,B:W,9.634659472948046,6.235836266888811,0.6472295449982052,0.3527704550017948,4.753142324176451e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,20,A:V,B:B,8.938762726775868,4.671904674107108,0.522656749810857,0.4773432501891431,5.0133508455729725e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,21,A:V,B:C,8.720118756235806,5.196613510904439,0.5959338004643929,0.4040661995356071,6.149594722337781e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,22,A:V,B:D,8.959915141814546,4.997530722536093,0.5577654077563063,0.4422345922436937,4.735795089416683e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,23,A:V,B:T,8.886911455896072,5.601546953125698,0.6303142526990432,0.3696857473009569,4.2674197509029455e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,3,24,A:V,B:W,9.176359938359006,5.392010147675466,0.5875979346816805,0.4124020653183194,4.145989107584569e-16,9ca30581d6f58f7cb1000112bc2ffc4f0936191959c7a1160dea0a26f7a124d8,1
subj01,lateral,4,0,A:E,B:B,8.746871486669603,5.318619667101271,0.6080596559817928,0.3919403440182072,2.8275992658421956e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,1,A:E,B:C,8.4934947180159,5.929168387000483,0.6980834843428915,0.3019165156571086,4.3021142204224816e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,2,A:E,B:D,8.674297623758351,5.8352759978585125,0.6727087599434058,0.3272912400565941,2.949029909160572e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,3,A:E,B:K,8.334197566930612,5.990391821913236,0.7187724761508656,0.28122752384913435,2.498001805406602e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,4,A:E,B:W,8.96112512208842,5.651447161744014,0.6306626773700181,0.36933732262998187,2.636779683484747e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,5,A:H,B:B,8.694053843896032,4.828611712892917,0.5553924325282404,0.44460756747175956,3.209238430557093e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,6,A:H,B:C,8.488281145929559,5.4175788707582795,0.6382421573484529,0.3617578426515471,4.657732532997727e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,7,A:H,B:D,8.832802602405865,5.038062203914869,0.5703809346472443,0.4296190653527557,3.469446951953614e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,8,A:H,B:K,8.366059208886997,5.427640732853835,0.6487691035091201,0.35123089649087996,2.896988204881268e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,9,A:H,B:W,9.051601197320291,4.941226728985266,0.5458953196532904,0.45410468034670964,3.3306690738754696e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,10,A:L,B:B,7.697584302001528,5.776142035623956,0.750383731961473,0.24961626803852704,3.8250652645288596e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,11,A:L,B:C,7.758175012216803,5.909852426306174,0.761758070293584,0.23824192970641603,5.551115123125783e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,12,A:L,B:D,7.933124766250326,5.846414423761067,0.7369623693091665,0.2630376306908335,4.111294638065033e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,13,A:L,B:K,7.300624024154871,6.313927229319494,0.8648476087015591,0.1351523912984409,3.8337388819087437e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
subj01,lateral,4,14,A:L,B:W,7.9452785579177245,6.0773606152123145,0.76490214545795,0.23509785454205,3.903127820947816e-16,2fa5bfa2e7cabe6ece76ffd99fcc39dcdf48c73632ea77df092050b6d06a4d82,1
