participant,fold,split,identity,model,source_trial_row,source_beta_index,target_trial_row,target_beta_index,pairing_policy,root_seed_digest,child_seed_digest,derivation_version
subj05,fold_0,test,A:P,vis2img,34,34,101,581,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1f8532b53531e598,PAIRING_V1
subj05,fold_0,test,A:R,vis2img,17,17,108,588,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f9fda9ada026b58e,PAIRING_V1
subj05,fold_0,test,A:R,vis2img,46,46,124,604,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f9fda9ada026b58e,PAIRING_V1
subj05,fold_0,test,A:V,vis2img,40,40,137,617,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fe6622e22e5f2c38,PAIRING_V1
subj05,fold_0,test,A:V,vis2img,45,45,102,582,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fe6622e22e5f2c38,PAIRING_V1
subj05,fold_0,test,B:B,vis2img,76,220,167,647,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f991d8e6ef622df8,PAIRING_V1
subj05,fold_0,test,B:B,vis2img,94,238,165,645,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f991d8e6ef622df8,PAIRING_V1
subj05,fold_0,test,B:C,vis2img,64,208,172,652,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3f78f24794d3185c,PAIRING_V1
subj05,fold_0,test,B:C,vis2img,86,230,163,643,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3f78f24794d3185c,PAIRING_V1
subj05,fold_0,test,B:D,vis2img,51,195,157,637,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d22978c674c38bb4,PAIRING_V1
subj05,fold_0,test,B:D,vis2img,54,198,160,640,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d22978c674c38bb4,PAIRING_V1
subj05,fold_0,test,B:K,vis2img,55,199,168,648,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f89224b9ae2354e8,PAIRING_V1
subj05,fold_0,test,B:K,vis2img,78,222,176,656,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f89224b9ae2354e8,PAIRING_V1
subj05,fold_0,test,B:T,vis2img,74,218,180,660,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1d77a6cd76b90770,PAIRING_V1
subj05,fold_0,test,B:T,vis2img,88,232,182,662,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1d77a6cd76b90770,PAIRING_V1
subj05,fold_0,test,B:W,vis2img,50,194,153,633,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3ad75bd0a257f0fc,PAIRING_V1
subj05,fold_0,test,B:W,vis2img,87,231,171,651,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3ad75bd0a257f0fc,PAIRING_V1
subj05,fold_1,train,A:E,vis2img,6,6,120,600,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,7b61c3aa58ba9596,PAIRING_V1
subj05,fold_1,train,A:E,vis2img,23,23,118,598,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,7b61c3aa58ba9596,PAIRING_V1
subj05,fold_1,train,A:E,vis2img,43,43,138,618,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,7b61c3aa58ba9596,PAIRING_V1
subj05,fold_1,train,A:E,vis2img,47,47,114,594,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,7b61c3aa58ba9596,PAIRING_V1
subj05,fold_1,train,A:H,vis2img,2,2,129,609,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1156269c866b66b4,PAIRING_V1
subj05,fold_1,train,A:H,vis2img,24,24,119,599,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1156269c866b66b4,PAIRING_V1
subj05,fold_1,train,A:H,vis2img,28,28,140,620,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1156269c866b66b4,PAIRING_V1
subj05,fold_1,train,A:H,vis2img,35,35,113,593,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1156269c866b66b4,PAIRING_V1
subj05,fold_1,train,A:L,vis2img,0,0,135,615,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3442c1e3f0f092cb,PAIRING_V1
subj05,fold_1,train,A:L,vis2img,4,4,131,611,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3442c1e3f0f092cb,PAIRING_V1
subj05,fold_1,train,A:L,vis2img,36,36,110,590,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3442c1e3f0f092cb,PAIRING_V1
subj05,fold_1,train,A:L,vis2img,42,42,117,597,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3442c1e3f0f092cb,PAIRING_V1
subj05,fold_1,train,A:P,vis2img,16,16,139,619,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d86c9a80634d945b,PAIRING_V1
subj05,fold_1,train,A:P,vis2img,20,20,112,592,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d86c9a80634d945b,PAIRING_V1
subj05,fold_1,train,A:P,vis2img,34,34,101,581,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d86c9a80634d945b,PAIRING_V1
subj05,fold_1,train,A:P,vis2img,41,41,143,623,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d86c9a80634d945b,PAIRING_V1
subj05,fold_1,train,A:R,vis2img,17,17,124,604,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3a8a58beb35bf0b1,PAIRING_V1
subj05,fold_1,train,A:R,vis2img,25,25,133,613,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3a8a58beb35bf0b1,PAIRING_V1
subj05,fold_1,train,A:R,vis2img,39,39,142,622,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3a8a58beb35bf0b1,PAIRING_V1
subj05,fold_1,train,A:R,vis2img,46,46,108,588,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3a8a58beb35bf0b1,PAIRING_V1
subj05,fold_1,train,A:V,vis2img,15,15,100,580,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9a4eade283560e97,PAIRING_V1
subj05,fold_1,train,A:V,vis2img,19,19,137,617,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9a4eade283560e97,PAIRING_V1
subj05,fold_1,train,A:V,vis2img,40,40,102,582,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9a4eade283560e97,PAIRING_V1
subj05,fold_1,train,A:V,vis2img,45,45,106,586,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9a4eade283560e97,PAIRING_V1
subj05,fold_1,train,B:B,vis2img,53,197,165,645,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,88ca763bfeb7cb3e,PAIRING_V1
subj05,fold_1,train,B:B,vis2img,76,220,161,641,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,88ca763bfeb7cb3e,PAIRING_V1
subj05,fold_1,train,B:B,vis2img,89,233,185,665,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,88ca763bfeb7cb3e,PAIRING_V1
subj05,fold_1,train,B:B,vis2img,94,238,167,647,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,88ca763bfeb7cb3e,PAIRING_V1
subj05,fold_1,train,B:C,vis2img,62,206,163,643,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,48123578548f1b32,PAIRING_V1
subj05,fold_1,train,B:C,vis2img,64,208,146,626,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,48123578548f1b32,PAIRING_V1
subj05,fold_1,train,B:C,vis2img,86,230,172,652,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,48123578548f1b32,PAIRING_V1
subj05,fold_1,train,B:C,vis2img,90,234,148,628,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,48123578548f1b32,PAIRING_V1
subj05,fold_1,train,B:D,vis2img,51,195,169,649,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e6898edad6d6c522,PAIRING_V1
subj05,fold_1,train,B:D,vis2img,54,198,160,640,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e6898edad6d6c522,PAIRING_V1
subj05,fold_1,train,B:D,vis2img,68,212,188,668,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e6898edad6d6c522,PAIRING_V1
subj05,fold_1,train,B:D,vis2img,81,225,157,637,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e6898edad6d6c522,PAIRING_V1
subj05,fold_1,train,B:K,vis2img,55,199,176,656,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d215379e0cb02e70,PAIRING_V1
subj05,fold_1,train,B:K,vis2img,59,203,168,648,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d215379e0cb02e70,PAIRING_V1
subj05,fold_1,train,B:K,vis2img,78,222,149,629,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d215379e0cb02e70,PAIRING_V1
subj05,fold_1,train,B:K,vis2img,82,226,189,669,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d215379e0cb02e70,PAIRING_V1
subj05,fold_1,train,B:T,vis2img,60,204,180,660,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,badd6c0ad18aaa15,PAIRING_V1
subj05,fold_1,train,B:T,vis2img,74,218,159,639,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,badd6c0ad18aaa15,PAIRING_V1
subj05,fold_1,train,B:T,vis2img,88,232,170,650,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,badd6c0ad18aaa15,PAIRING_V1
subj05,fold_1,train,B:T,vis2img,95,239,182,662,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,badd6c0ad18aaa15,PAIRING_V1
subj05,fold_1,train,B:W,vis2img,50,194,171,651,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,be69ff1c5e1ecf69,PAIRING_V1
subj05,fold_1,train,B:W,vis2img,72,216,164,644,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,be69ff1c5e1ecf69,PAIRING_V1
subj05,fold_1,train,B:W,vis2img,77,221,175,655,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,be69ff1c5e1ecf69,PAIRING_V1
subj05,fold_1,train,B:W,vis2img,87,231,153,633,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,be69ff1c5e1ecf69,PAIRING_V1
subj05,fold_1,val,A:E,vis2img,9,9,107,587,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1e09787098b68ce3,PAIRING_V1
subj05,fold_1,val,A:E,vis2img,38,38,123,603,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1e09787098b68ce3,PAIRING_V1
subj05,fold_1,val,A:H,vis2img,18,18,104,584,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9d8d0f2998c1658c,PAIRING_V1
subj05,fold_1,val,A:H,vis2img,21,21,121,601,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9d8d0f2998c1658c,PAIRING_V1
subj05,fold_1,val,A:L,vis2img,7,7,115,595,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,c23c4aa833b4dc08,PAIRING_V1
subj05,fold_1,val,A:L,vis2img,29,29,99,579,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,c23c4aa833b4dc08,PAIRING_V1
subj05,fold_1,val,A:P,vis2img,11,11,122,602,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,71ac1065a4d4bf53,PAIRING_V1
subj05,fold_1,val,A:P,vis2img,37,37,141,621,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,71ac1065a4d4bf53,PAIRING_V1
subj05,fold_1,val,A:R,vis2img,5,5,103,583,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a3897b5b973341e7,PAIRING_V1
subj05,fold_1,val,A:R,vis2img,44,44,136,616,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a3897b5b973341e7,PAIRING_V1
subj05,fold_1,val,A:V,vis2img,31,31,132,612,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a055e97b8f9658c4,PAIRING_V1
subj05,fold_1,val,A:V,vis2img,33,33,128,608,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a055e97b8f9658c4,PAIRING_V1
subj05,fold_1,val,B:B,vis2img,83,227,179,659,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fc8e7ed01418c385,PAIRING_V1
subj05,fold_1,val,B:B,vis2img,85,229,173,653,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fc8e7ed01418c385,PAIRING_V1
subj05,fold_1,val,B:C,vis2img,49,193,158,638,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,005bb4123219e3dd,PAIRING_V1
subj05,fold_1,val,B:C,vis2img,73,217,186,666,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,005bb4123219e3dd,PAIRING_V1
subj05,fold_1,val,B:D,vis2img,61,205,174,654,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,ae2480a7cbf8ca26,PAIRING_V1
subj05,fold_1,val,B:D,vis2img,65,209,155,635,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,ae2480a7cbf8ca26,PAIRING_V1
subj05,fold_1,val,B:K,vis2img,57,201,152,632,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a016cca277540bb3,PAIRING_V1
subj05,fold_1,val,B:K,vis2img,84,228,154,634,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a016cca277540bb3,PAIRING_V1
subj05,fold_1,val,B:T,vis2img,69,213,166,646,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9c70de14afd3b124,PAIRING_V1
subj05,fold_1,val,B:T,vis2img,80,224,147,627,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9c70de14afd3b124,PAIRING_V1
subj05,fold_1,val,B:W,vis2img,48,192,183,663,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,98d4688c65baa877,PAIRING_V1
subj05,fold_1,val,B:W,vis2img,63,207,145,625,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,98d4688c65baa877,PAIRING_V1
subj05,fold_1,test,A:E,vis2img,26,26,111,591,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d4f093fdd8f7500e,PAIRING_V1
subj05,fold_1,test,A:E,vis2img,32,32,116,596,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d4f093fdd8f7500e,PAIRING_V1
subj05,fold_1,test,A:H,vis2img,10,10,125,605,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,ab135f70bf967917,PAIRING_V1
subj05,fold_1,test,A:H,vis2img,14,14,134,614,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,ab135f70bf967917,PAIRING_V1
subj05,fold_1,test,A:L,vis2img,12,12,96,576,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,57c7eee5b13c67c2,PAIRING_V1
subj05,fold_1,test,A:L,vis2img,27,27,126,606,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,57c7eee5b13c67c2,PAIRING_V1
subj05,fold_1,test,A:P,vis2img,8,8,127,607,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,289b7aa2415af293,PAIRING_V1
subj05,fold_1,test,A:P,vis2img,13,13,130,610,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,289b7aa2415af293,PAIRING_V1
subj05,fold_1,test,A:R,vis2img,22,22,105,585,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bed65cac388d5b22,PAIRING_V1
subj05,fold_1,test,A:R,vis2img,30,30,98,578,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bed65cac388d5b22,PAIRING_V1
subj05,fold_1,test,A:V,vis2img,1,1,97,577,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4f584751147e91cf,PAIRING_V1
subj05,fold_1,test,A:V,vis2img,3,3,109,589,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4f584751147e91cf,PAIRING_V1
subj05,fold_1,test,B:B,vis2img,66,210,191,671,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fddc74481b120f88,PAIRING_V1
subj05,fold_1,test,B:B,vis2img,79,223,144,624,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fddc74481b120f88,PAIRING_V1
subj05,fold_1,test,B:C,vis2img,58,202,156,636,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,78ccdd360c225bc1,PAIRING_V1
subj05,fold_1,test,B:C,vis2img,71,215,151,631,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,78ccdd360c225bc1,PAIRING_V1
subj05,fold_1,test,B:D,vis2img,70,214,150,630,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,51271329372d28dc,PAIRING_V1
subj05,fold_1,test,B:D,vis2img,93,237,184,664,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,51271329372d28dc,PAIRING_V1
subj05,fold_1,test,B:K,vis2img,67,211,187,667,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1b3cbbe5cdc32041,PAIRING_V1
subj05,fold_1,test,B:K,vis2img,91,235,178,658,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1b3cbbe5cdc32041,PAIRING_V1
subj05,fold_1,test,B:T,vis2img,52,196,162,642,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d16047de6975bd4f,PAIRING_V1
subj05,fold_1,test,B:T,vis2img,92,236,190,670,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d16047de6975bd4f,PAIRING_V1
subj05,fold_1,test,B:W,vis2img,56,200,181,661,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1cb37a7b9b0761fd,PAIRING_V1
subj05,fold_1,test,B:W,vis2img,75,219,177,657,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1cb37a7b9b0761fd,PAIRING_V1
subj05,fold_2,train,A:E,vis2img,6,6,111,591,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,16154b308448ad7d,PAIRING_V1
subj05,fold_2,train,A:E,vis2img,23,23,138,618,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,16154b308448ad7d,PAIRING_V1
subj05,fold_2,train,A:E,vis2img,26,26,116,596,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,16154b308448ad7d,PAIRING_V1
subj05,fold_2,train,A:E,vis2img,32,32,114,594,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,16154b308448ad7d,PAIRING_V1
subj05,fold_2,train,A:H,vis2img,10,10,113,593,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4104ff3adc25502b,PAIRING_V1
subj05,fold_2,train,A:H,vis2img,14,14,134,614,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4104ff3adc25502b,PAIRING_V1
subj05,fold_2,train,A:H,vis2img,24,24,125,605,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4104ff3adc25502b,PAIRING_V1
subj05,fold_2,train,A:H,vis2img,35,35,119,599,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4104ff3adc25502b,PAIRING_V1
subj05,fold_2,train,A:L,vis2img,0,0,131,611,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,63e37fb8d12d7504,PAIRING_V1
subj05,fold_2,train,A:L,vis2img,4,4,126,606,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,63e37fb8d12d7504,PAIRING_V1
subj05,fold_2,train,A:L,vis2img,12,12,110,590,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,63e37fb8d12d7504,PAIRING_V1
subj05,fold_2,train,A:L,vis2img,27,27,96,576,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,63e37fb8d12d7504,PAIRING_V1
subj05,fold_2,train,A:P,vis2img,8,8,139,619,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,79ec379574d9efb2,PAIRING_V1
subj05,fold_2,train,A:P,vis2img,13,13,130,610,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,79ec379574d9efb2,PAIRING_V1
subj05,fold_2,train,A:P,vis2img,16,16,127,607,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,79ec379574d9efb2,PAIRING_V1
subj05,fold_2,train,A:P,vis2img,34,34,101,581,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,79ec379574d9efb2,PAIRING_V1
subj05,fold_2,train,A:R,vis2img,17,17,124,604,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2d88bbd3bbf00c41,PAIRING_V1
subj05,fold_2,train,A:R,vis2img,22,22,105,585,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2d88bbd3bbf00c41,PAIRING_V1
subj05,fold_2,train,A:R,vis2img,30,30,108,588,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2d88bbd3bbf00c41,PAIRING_V1
subj05,fold_2,train,A:R,vis2img,46,46,98,578,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2d88bbd3bbf00c41,PAIRING_V1
subj05,fold_2,train,A:V,vis2img,1,1,102,582,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2b7bc0b73f800627,PAIRING_V1
subj05,fold_2,train,A:V,vis2img,3,3,109,589,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2b7bc0b73f800627,PAIRING_V1
subj05,fold_2,train,A:V,vis2img,40,40,137,617,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2b7bc0b73f800627,PAIRING_V1
subj05,fold_2,train,A:V,vis2img,45,45,97,577,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2b7bc0b73f800627,PAIRING_V1
subj05,fold_2,train,B:B,vis2img,66,210,144,624,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,053bbac870290be5,PAIRING_V1
subj05,fold_2,train,B:B,vis2img,76,220,191,671,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,053bbac870290be5,PAIRING_V1
subj05,fold_2,train,B:B,vis2img,79,223,167,647,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,053bbac870290be5,PAIRING_V1
subj05,fold_2,train,B:B,vis2img,94,238,165,645,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,053bbac870290be5,PAIRING_V1
subj05,fold_2,train,B:C,vis2img,58,202,151,631,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4790a058a260348a,PAIRING_V1
subj05,fold_2,train,B:C,vis2img,64,208,156,636,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4790a058a260348a,PAIRING_V1
subj05,fold_2,train,B:C,vis2img,71,215,172,652,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4790a058a260348a,PAIRING_V1
subj05,fold_2,train,B:C,vis2img,86,230,163,643,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4790a058a260348a,PAIRING_V1
subj05,fold_2,train,B:D,vis2img,51,195,157,637,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e19447c6701e6894,PAIRING_V1
subj05,fold_2,train,B:D,vis2img,54,198,150,630,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e19447c6701e6894,PAIRING_V1
subj05,fold_2,train,B:D,vis2img,70,214,184,664,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e19447c6701e6894,PAIRING_V1
subj05,fold_2,train,B:D,vis2img,93,237,160,640,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e19447c6701e6894,PAIRING_V1
subj05,fold_2,train,B:K,vis2img,55,199,178,658,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fe4ab04ff39c7d74,PAIRING_V1
subj05,fold_2,train,B:K,vis2img,67,211,168,648,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fe4ab04ff39c7d74,PAIRING_V1
subj05,fold_2,train,B:K,vis2img,78,222,187,667,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fe4ab04ff39c7d74,PAIRING_V1
subj05,fold_2,train,B:K,vis2img,91,235,176,656,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fe4ab04ff39c7d74,PAIRING_V1
subj05,fold_2,train,B:T,vis2img,52,196,182,662,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,8516bf669e892555,PAIRING_V1
subj05,fold_2,train,B:T,vis2img,74,218,162,642,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,8516bf669e892555,PAIRING_V1
