participant,fold,split,identity,model,source_trial_row,source_beta_index,target_trial_row,target_beta_index,pairing_policy,root_seed_digest,child_seed_digest,derivation_version
subj04,fold_1,train,B:K,vis2vis,55,199,78,222,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7d78896a889a4a26,PAIRING_V1
subj04,fold_1,train,B:K,vis2vis,59,203,55,199,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7d78896a889a4a26,PAIRING_V1
subj04,fold_1,train,B:K,vis2vis,78,222,82,226,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7d78896a889a4a26,PAIRING_V1
subj04,fold_1,train,B:K,vis2vis,82,226,59,203,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7d78896a889a4a26,PAIRING_V1
subj04,fold_1,train,B:T,vis2vis,60,204,95,239,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,20f989c1ee537fad,PAIRING_V1
subj04,fold_1,train,B:T,vis2vis,74,218,88,232,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,20f989c1ee537fad,PAIRING_V1
subj04,fold_1,train,B:T,vis2vis,88,232,60,204,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,20f989c1ee537fad,PAIRING_V1
subj04,fold_1,train,B:T,vis2vis,95,239,74,218,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,20f989c1ee537fad,PAIRING_V1
subj04,fold_1,train,B:W,vis2vis,50,194,87,231,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d3d02e5d8ff38c0b,PAIRING_V1
subj04,fold_1,train,B:W,vis2vis,72,216,77,221,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d3d02e5d8ff38c0b,PAIRING_V1
subj04,fold_1,train,B:W,vis2vis,77,221,50,194,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d3d02e5d8ff38c0b,PAIRING_V1
subj04,fold_1,train,B:W,vis2vis,87,231,72,216,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d3d02e5d8ff38c0b,PAIRING_V1
subj04,fold_1,val,A:E,vis2vis,9,9,38,38,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b8e6b97ed7cca03d,PAIRING_V1
subj04,fold_1,val,A:E,vis2vis,38,38,9,9,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b8e6b97ed7cca03d,PAIRING_V1
subj04,fold_1,val,A:H,vis2vis,18,18,21,21,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,13ff06b519a4934d,PAIRING_V1
subj04,fold_1,val,A:H,vis2vis,21,21,18,18,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,13ff06b519a4934d,PAIRING_V1
subj04,fold_1,val,A:L,vis2vis,7,7,29,29,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,9e19ba07acc988d9,PAIRING_V1
subj04,fold_1,val,A:L,vis2vis,29,29,7,7,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,9e19ba07acc988d9,PAIRING_V1
subj04,fold_1,val,A:P,vis2vis,11,11,37,37,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,4e7896775b7789bd,PAIRING_V1
subj04,fold_1,val,A:P,vis2vis,37,37,11,11,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,4e7896775b7789bd,PAIRING_V1
subj04,fold_1,val,A:R,vis2vis,5,5,44,44,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,c8af3e4f7b8fec84,PAIRING_V1
subj04,fold_1,val,A:R,vis2vis,44,44,5,5,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,c8af3e4f7b8fec84,PAIRING_V1
subj04,fold_1,val,A:V,vis2vis,31,31,33,33,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,579f2d849b3edd17,PAIRING_V1
subj04,fold_1,val,A:V,vis2vis,33,33,31,31,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,579f2d849b3edd17,PAIRING_V1
subj04,fold_1,val,B:B,vis2vis,83,227,85,229,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,bd4b0f10c6fe3b13,PAIRING_V1
subj04,fold_1,val,B:B,vis2vis,85,229,83,227,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,bd4b0f10c6fe3b13,PAIRING_V1
subj04,fold_1,val,B:C,vis2vis,49,193,73,217,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b9a0f10695e615c2,PAIRING_V1
subj04,fold_1,val,B:C,vis2vis,73,217,49,193,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b9a0f10695e615c2,PAIRING_V1
subj04,fold_1,val,B:D,vis2vis,61,205,65,209,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ef113fc263b154fa,PAIRING_V1
subj04,fold_1,val,B:D,vis2vis,65,209,61,205,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ef113fc263b154fa,PAIRING_V1
subj04,fold_1,val,B:K,vis2vis,57,201,84,228,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b9e2000393ab69eb,PAIRING_V1
subj04,fold_1,val,B:K,vis2vis,84,228,57,201,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b9e2000393ab69eb,PAIRING_V1
subj04,fold_1,val,B:T,vis2vis,69,213,80,224,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,e5dce64d4268b6bd,PAIRING_V1
subj04,fold_1,val,B:T,vis2vis,80,224,69,213,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,e5dce64d4268b6bd,PAIRING_V1
subj04,fold_1,val,B:W,vis2vis,48,192,63,207,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,5910afda4a7fcb2c,PAIRING_V1
subj04,fold_1,val,B:W,vis2vis,63,207,48,192,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,5910afda4a7fcb2c,PAIRING_V1
subj04,fold_1,test,A:E,vis2vis,26,26,32,32,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,3402d9c0bbce582c,PAIRING_V1
subj04,fold_1,test,A:E,vis2vis,32,32,26,26,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,3402d9c0bbce582c,PAIRING_V1
subj04,fold_1,test,A:H,vis2vis,10,10,14,14,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,98a91f5df13abba3,PAIRING_V1
subj04,fold_1,test,A:H,vis2vis,14,14,10,10,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,98a91f5df13abba3,PAIRING_V1
subj04,fold_1,test,A:L,vis2vis,12,12,27,27,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,38fd768203041bff,PAIRING_V1
subj04,fold_1,test,A:L,vis2vis,27,27,12,12,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,38fd768203041bff,PAIRING_V1
subj04,fold_1,test,A:P,vis2vis,8,8,13,13,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ec3d3016a99258d5,PAIRING_V1
subj04,fold_1,test,A:P,vis2vis,13,13,8,8,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ec3d3016a99258d5,PAIRING_V1
subj04,fold_1,test,A:R,vis2vis,22,22,30,30,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,739991323ae6c969,PAIRING_V1
subj04,fold_1,test,A:R,vis2vis,30,30,22,22,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,739991323ae6c969,PAIRING_V1
subj04,fold_1,test,A:V,vis2vis,1,1,3,3,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,23a9384fbed7aff1,PAIRING_V1
subj04,fold_1,test,A:V,vis2vis,3,3,1,1,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,23a9384fbed7aff1,PAIRING_V1
subj04,fold_1,test,B:B,vis2vis,66,210,79,223,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,a1b0a51458c53924,PAIRING_V1
subj04,fold_1,test,B:B,vis2vis,79,223,66,210,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,a1b0a51458c53924,PAIRING_V1
subj04,fold_1,test,B:C,vis2vis,58,202,71,215,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,50577feb7c5ed81b,PAIRING_V1
subj04,fold_1,test,B:C,vis2vis,71,215,58,202,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,50577feb7c5ed81b,PAIRING_V1
subj04,fold_1,test,B:D,vis2vis,70,214,93,237,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ba4c98e85d81b8de,PAIRING_V1
subj04,fold_1,test,B:D,vis2vis,93,237,70,214,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ba4c98e85d81b8de,PAIRING_V1
subj04,fold_1,test,B:K,vis2vis,67,211,91,235,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,1a654997430e210b,PAIRING_V1
subj04,fold_1,test,B:K,vis2vis,91,235,67,211,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,1a654997430e210b,PAIRING_V1
subj04,fold_1,test,B:T,vis2vis,52,196,92,236,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,4e1869f435f3708d,PAIRING_V1
subj04,fold_1,test,B:T,vis2vis,92,236,52,196,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,4e1869f435f3708d,PAIRING_V1
subj04,fold_1,test,B:W,vis2vis,56,200,75,219,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,bb66c51df8466c05,PAIRING_V1
subj04,fold_1,test,B:W,vis2vis,75,219,56,200,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,bb66c51df8466c05,PAIRING_V1
subj04,fold_2,train,A:E,vis2vis,6,6,23,23,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d8ea2e1c093f6654,PAIRING_V1
subj04,fold_2,train,A:E,vis2vis,23,23,26,26,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d8ea2e1c093f6654,PAIRING_V1
subj04,fold_2,train,A:E,vis2vis,26,26,32,32,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d8ea2e1c093f6654,PAIRING_V1
subj04,fold_2,train,A:E,vis2vis,32,32,6,6,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d8ea2e1c093f6654,PAIRING_V1
subj04,fold_2,train,A:H,vis2vis,10,10,35,35,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,812bac295e1b30c4,PAIRING_V1
subj04,fold_2,train,A:H,vis2vis,14,14,10,10,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,812bac295e1b30c4,PAIRING_V1
subj04,fold_2,train,A:H,vis2vis,24,24,14,14,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,812bac295e1b30c4,PAIRING_V1
subj04,fold_2,train,A:H,vis2vis,35,35,24,24,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,812bac295e1b30c4,PAIRING_V1
subj04,fold_2,train,A:L,vis2vis,0,0,12,12,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d3d31046cf929624,PAIRING_V1
subj04,fold_2,train,A:L,vis2vis,4,4,0,0,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d3d31046cf929624,PAIRING_V1
subj04,fold_2,train,A:L,vis2vis,12,12,27,27,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d3d31046cf929624,PAIRING_V1
subj04,fold_2,train,A:L,vis2vis,27,27,4,4,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,d3d31046cf929624,PAIRING_V1
subj04,fold_2,train,A:P,vis2vis,8,8,16,16,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,5dc644fe544bca44,PAIRING_V1
subj04,fold_2,train,A:P,vis2vis,13,13,34,34,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,5dc644fe544bca44,PAIRING_V1
subj04,fold_2,train,A:P,vis2vis,16,16,13,13,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,5dc644fe544bca44,PAIRING_V1
subj04,fold_2,train,A:P,vis2vis,34,34,8,8,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,5dc644fe544bca44,PAIRING_V1
subj04,fold_2,train,A:R,vis2vis,17,17,30,30,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,49d170e986a70d4d,PAIRING_V1
subj04,fold_2,train,A:R,vis2vis,22,22,46,46,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,49d170e986a70d4d,PAIRING_V1
subj04,fold_2,train,A:R,vis2vis,30,30,17,17,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,49d170e986a70d4d,PAIRING_V1
subj04,fold_2,train,A:R,vis2vis,46,46,22,22,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,49d170e986a70d4d,PAIRING_V1
subj04,fold_2,train,A:V,vis2vis,1,1,45,45,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,6f8383e07e856e7a,PAIRING_V1
subj04,fold_2,train,A:V,vis2vis,3,3,40,40,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,6f8383e07e856e7a,PAIRING_V1
subj04,fold_2,train,A:V,vis2vis,40,40,3,3,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,6f8383e07e856e7a,PAIRING_V1
subj04,fold_2,train,A:V,vis2vis,45,45,1,1,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,6f8383e07e856e7a,PAIRING_V1
subj04,fold_2,train,B:B,vis2vis,66,210,76,220,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,61c6403292b75027,PAIRING_V1
subj04,fold_2,train,B:B,vis2vis,76,220,79,223,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,61c6403292b75027,PAIRING_V1
subj04,fold_2,train,B:B,vis2vis,79,223,94,238,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,61c6403292b75027,PAIRING_V1
subj04,fold_2,train,B:B,vis2vis,94,238,66,210,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,61c6403292b75027,PAIRING_V1
subj04,fold_2,train,B:C,vis2vis,58,202,64,208,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,faaff4e5c94c74e6,PAIRING_V1
subj04,fold_2,train,B:C,vis2vis,64,208,71,215,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,faaff4e5c94c74e6,PAIRING_V1
subj04,fold_2,train,B:C,vis2vis,71,215,86,230,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,faaff4e5c94c74e6,PAIRING_V1
subj04,fold_2,train,B:C,vis2vis,86,230,58,202,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,faaff4e5c94c74e6,PAIRING_V1
subj04,fold_2,train,B:D,vis2vis,51,195,54,198,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,436a5c702a176f48,PAIRING_V1
subj04,fold_2,train,B:D,vis2vis,54,198,70,214,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,436a5c702a176f48,PAIRING_V1
subj04,fold_2,train,B:D,vis2vis,70,214,93,237,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,436a5c702a176f48,PAIRING_V1
subj04,fold_2,train,B:D,vis2vis,93,237,51,195,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,436a5c702a176f48,PAIRING_V1
subj04,fold_2,train,B:K,vis2vis,55,199,78,222,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,cbae6720a7b6926a,PAIRING_V1
subj04,fold_2,train,B:K,vis2vis,67,211,91,235,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,cbae6720a7b6926a,PAIRING_V1
subj04,fold_2,train,B:K,vis2vis,78,222,67,211,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,cbae6720a7b6926a,PAIRING_V1
subj04,fold_2,train,B:K,vis2vis,91,235,55,199,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,cbae6720a7b6926a,PAIRING_V1
subj04,fold_2,train,B:T,vis2vis,52,196,92,236,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,8a53d33072b57ef8,PAIRING_V1
subj04,fold_2,train,B:T,vis2vis,74,218,88,232,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,8a53d33072b57ef8,PAIRING_V1
subj04,fold_2,train,B:T,vis2vis,88,232,74,218,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,8a53d33072b57ef8,PAIRING_V1
subj04,fold_2,train,B:T,vis2vis,92,236,52,196,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,8a53d33072b57ef8,PAIRING_V1
subj04,fold_2,train,B:W,vis2vis,50,194,56,200,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,bfcb7b2f1b7b0af3,PAIRING_V1
subj04,fold_2,train,B:W,vis2vis,56,200,75,219,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,bfcb7b2f1b7b0af3,PAIRING_V1
subj04,fold_2,train,B:W,vis2vis,75,219,87,231,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,bfcb7b2f1b7b0af3,PAIRING_V1
subj04,fold_2,train,B:W,vis2vis,87,231,50,194,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,bfcb7b2f1b7b0af3,PAIRING_V1
subj04,fold_2,val,A:E,vis2vis,9,9,38,38,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ee082d82779bfd0c,PAIRING_V1
subj04,fold_2,val,A:E,vis2vis,38,38,9,9,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,ee082d82779bfd0c,PAIRING_V1
subj04,fold_2,val,A:H,vis2vis,18,18,21,21,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,88d17a946ebb0feb,PAIRING_V1
subj04,fold_2,val,A:H,vis2vis,21,21,18,18,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,88d17a946ebb0feb,PAIRING_V1
subj04,fold_2,val,A:L,vis2vis,7,7,29,29,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,01d59162b345afef,PAIRING_V1
subj04,fold_2,val,A:L,vis2vis,29,29,7,7,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,01d59162b345afef,PAIRING_V1
subj04,fold_2,val,A:P,vis2vis,11,11,37,37,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,22e05d6112b24f09,PAIRING_V1
subj04,fold_2,val,A:P,vis2vis,37,37,11,11,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,22e05d6112b24f09,PAIRING_V1
subj04,fold_2,val,A:R,vis2vis,5,5,44,44,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,13ecfa7718bded18,PAIRING_V1
subj04,fold_2,val,A:R,vis2vis,44,44,5,5,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,13ecfa7718bded18,PAIRING_V1
subj04,fold_2,val,A:V,vis2vis,31,31,33,33,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,735638a1c5872bf2,PAIRING_V1
subj04,fold_2,val,A:V,vis2vis,33,33,31,31,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,735638a1c5872bf2,PAIRING_V1
subj04,fold_2,val,B:B,vis2vis,83,227,85,229,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,3a780b602f0c7a87,PAIRING_V1
subj04,fold_2,val,B:B,vis2vis,85,229,83,227,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,3a780b602f0c7a87,PAIRING_V1
subj04,fold_2,val,B:C,vis2vis,49,193,73,217,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,f8ba2f594b2da408,PAIRING_V1
subj04,fold_2,val,B:C,vis2vis,73,217,49,193,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,f8ba2f594b2da408,PAIRING_V1
subj04,fold_2,val,B:D,vis2vis,61,205,65,209,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,3fb2c9bb323132bf,PAIRING_V1
subj04,fold_2,val,B:D,vis2vis,65,209,61,205,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,3fb2c9bb323132bf,PAIRING_V1
subj04,fold_2,val,B:K,vis2vis,57,201,84,228,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,1dadb4b000ac75e8,PAIRING_V1
subj04,fold_2,val,B:K,vis2vis,84,228,57,201,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,1dadb4b000ac75e8,PAIRING_V1
subj04,fold_2,val,B:T,vis2vis,69,213,80,224,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,dbaa98104371a1bf,PAIRING_V1
subj04,fold_2,val,B:T,vis2vis,80,224,69,213,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,dbaa98104371a1bf,PAIRING_V1
subj04,fold_2,val,B:W,vis2vis,48,192,63,207,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,6265fa6144cc7b3e,PAIRING_V1
subj04,fold_2,val,B:W,vis2vis,63,207,48,192,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,6265fa6144cc7b3e,PAIRING_V1
subj04,fold_2,test,A:E,vis2vis,43,43,47,47,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,3f563addc030471a,PAIRING_V1
subj04,fold_2,test,A:E,vis2vis,47,47,43,43,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,3f563addc030471a,PAIRING_V1
subj04,fold_2,test,A:H,vis2vis,2,2,28,28,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,a06de105454a8cef,PAIRING_V1
subj04,fold_2,test,A:H,vis2vis,28,28,2,2,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,a06de105454a8cef,PAIRING_V1
subj04,fold_2,test,A:L,vis2vis,36,36,42,42,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b26f7f82e6fcedfe,PAIRING_V1
subj04,fold_2,test,A:L,vis2vis,42,42,36,36,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,b26f7f82e6fcedfe,PAIRING_V1
subj04,fold_2,test,A:P,vis2vis,20,20,41,41,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,4962e507bf5d4536,PAIRING_V1
subj04,fold_2,test,A:P,vis2vis,41,41,20,20,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,4962e507bf5d4536,PAIRING_V1
subj04,fold_2,test,A:R,vis2vis,25,25,39,39,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,99861866e7909dc1,PAIRING_V1
subj04,fold_2,test,A:R,vis2vis,39,39,25,25,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,99861866e7909dc1,PAIRING_V1
subj04,fold_2,test,A:V,vis2vis,15,15,19,19,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7cee2acb16dac758,PAIRING_V1
subj04,fold_2,test,A:V,vis2vis,19,19,15,15,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,7cee2acb16dac758,PAIRING_V1
subj04,fold_2,test,B:B,vis2vis,53,197,89,233,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,2bed87f1aa215050,PAIRING_V1
subj04,fold_2,test,B:B,vis2vis,89,233,53,197,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,2bed87f1aa215050,PAIRING_V1
subj04,fold_2,test,B:C,vis2vis,62,206,90,234,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,8982cbd1a2113ec0,PAIRING_V1
subj04,fold_2,test,B:C,vis2vis,90,234,62,206,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,8982cbd1a2113ec0,PAIRING_V1
subj04,fold_2,test,B:D,vis2vis,68,212,81,225,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,9a23f61971d45ebf,PAIRING_V1
subj04,fold_2,test,B:D,vis2vis,81,225,68,212,V2V_ROY_WITHIN_SPLIT_DERANGEMENT_V1,908ce1f927ae651f,9a23f61971d45ebf,PAIRING_V1
