,cocoId,cocoSplit,cropBox,loss,nsdId,flagged,BOLD5000,shared1000,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8,subject1_rep0,subject1_rep1,subject1_rep2,subject2_rep0,subject2_rep1,subject2_rep2,subject3_rep0,subject3_rep1,subject3_rep2,subject4_rep0,subject4_rep1,subject4_rep2,subject5_rep0,subject5_rep1,subject5_rep2,subject6_rep0,subject6_rep1,subject6_rep2,subject7_rep0,subject7_rep1,subject7_rep2,subject8_rep0,subject8_rep1,subject8_rep2
39947,389389,train2017,"(0, 0.33125, 0, 0)",0.125,39947,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19070,19200,28395
39948,389391,train2017,"(0, 0, 0.0, 0.25)",0.0,39948,False,False,False,1,0,0,0,0,0,0,0,21191,21711,21855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39949,389392,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,39949,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6528,22874,26276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39950,389399,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,39950,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4799,4997,5069,0,0,0,0,0,0
39951,389401,train2017,"(0, 0, 0.0546875, 0.0546875)",0.0,39951,False,False,False,1,0,0,0,0,0,0,0,1112,11714,22965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39952,127259,train2017,"(0, 0.253125, 0, 0)",0.047619047619047616,39952,False,False,False,0,1,0,0,0,0,0,0,0,0,0,854,18544,21699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39953,389410,train2017,"(0.02109375, 0.02109375, 0, 0)",0.0,39953,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15103,29641,29657,0,0,0,0,0,0,0,0,0
39954,127267,train2017,"(0, 0, 0.125, 0.125)",0.0,39954,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4879,10745,16163,0,0,0
39955,127268,train2017,"(0, 0.2515625, 0, 0)",0.0,39955,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19835,20192,29321
39956,389418,train2017,"(0, 0, 0.125, 0.125)",0.1,39956,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23841,28006,28169,0,0,0
39957,195975,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,39957,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5118,7334,26479,0,0,0,0,0,0,0,0,0
39958,127278,train2017,"(0, 0.33125, 0, 0)",0.0,39958,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2988,4896,5133,0,0,0
39959,127282,train2017,"(0.125, 0.125, 0, 0)",0.0,39959,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1471,23414,27459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39960,389429,train2017,"(0, 0, 0.1625, 0.1625)",0.0,39960,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17265,17553,17572
39961,185902,train2017,"(0, 0, 0.0, 0.0)",0.0,39961,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6265,6281,6297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39962,127296,train2017,"(0, 0, 0.16640625, 0.16640625)",0.09090909090909091,39962,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22884,22961,29167,0,0,0
39963,389441,train2017,"(0, 0, 0.125, 0.125)",0.0,39963,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2259,2260,5765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39964,127301,train2017,"(0, 0, 0.125, 0.125)",0.0,39964,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1557,17629,17641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39965,127304,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,39965,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11319,19072,28259,0,0,0,0,0,0,0,0,0
39966,127306,train2017,"(0, 0, 0.125, 0.125)",0.1111111111111111,39966,False,False,False,1,0,0,0,0,0,0,0,20399,20926,27068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39967,389453,train2017,"(0, 0, 0.125, 0.125)",0.0,39967,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14264,14367,17291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39968,389455,train2017,"(0.3328125, 0.0, 0, 0)",0.0,39968,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2265,8419,0,0,0,0,0,0,0,0,0,0,0,0
39969,127313,train2017,"(0, 0, 0.125, 0.125)",0.08333333333333333,39969,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8044,8056,10654,0,0,0,0,0,0,0,0,0,0,0,0
39970,127316,train2017,"(0, 0, 0.14375, 0.14375)",0.0,39970,False,False,False,1,0,0,0,0,0,0,0,2441,13110,20598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39971,389463,train2017,"(0, 0, 0.1640625, 0.1640625)",0.0,39971,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120,6171,6702
39972,389464,train2017,"(0, 0, 0.0, 0.0)",0.0,39972,False,False,False,1,0,0,0,0,0,0,0,11267,11286,23420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39973,389466,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,39973,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,4806,21349,0,0,0,0,0,0
39974,127324,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,39974,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4285,14607,28295
39975,389472,train2017,"(0.16640625, 0.16640625, 0, 0)",0.1111111111111111,39975,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,11418,11824
39976,389477,train2017,"(0, 0, 0.125, 0.125)",0.0,39976,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29034,29036,29088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39977,501820,train2017,"(0, 0, 0.16640625, 0.16640625)",0.07142857142857142,39977,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4743,16343,19566,0,0,0
39978,127339,train2017,"(0, 0, 0.125, 0.125)",0.0,39978,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12341,14282,17573,0,0,0,0,0,0,0,0,0
39979,370749,train2017,"(0, 0, 0.10078125, 0.10078125)",0.0,39979,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8488,10193,15280,0,0,0,0,0,0,0,0,0
39980,389490,train2017,"(0, 0, 0.125, 0.125)",0.0,39980,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5627,16983,25151
39981,389492,train2017,"(0, 0, 0.25, 0.0)",0.0,39981,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12082,12929,13201,0,0,0,0,0,0
39982,127353,train2017,"(0, 0, 0.125, 0.125)",0.0,39982,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18332,18402,18620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39983,389498,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,39983,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1393,8372,8671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39984,127360,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,39984,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5387,8996,18422,0,0,0,0,0,0
39985,195991,train2017,"(0, 0, 0.125, 0.125)",0.0,39985,False,False,False,1,0,0,0,0,0,0,0,3588,3657,26224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39986,389516,train2017,"(0, 0, 0.0484375, 0.0484375)",0.0,39986,False,False,False,1,0,0,0,0,0,0,0,27015,27884,28081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39987,127377,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,39987,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7118,7425,7480
39988,127388,train2017,"(0, 0, 0.1421875, 0.1421875)",0.0,39988,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16646,22261,25195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39989,127391,train2017,"(0, 0, 0.121875, 0.121875)",0.0,39989,False,False,False,0,1,0,0,0,0,0,0,0,0,0,737,16264,23410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39990,389541,train2017,"(0, 0, 0.125, 0.125)",0.0,39990,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828,3135,24193,0,0,0,0,0,0,0,0,0
39991,389542,train2017,"(0, 0, 0.0, 0.0)",0.0,39991,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9607,9780,21107
39992,127400,train2017,"(0, 0, 0.1265625, 0.1265625)",0.0,39992,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3154,5830,8371,0,0,0
39993,389549,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,39993,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6375,10496,10715,0,0,0,0,0,0,0,0,0,0,0,0
39994,458143,train2017,"(0, 0, 0.1671875, 0.1671875)",0.09090909090909091,39994,False,False,False,1,0,0,0,0,0,0,0,10942,22651,28614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39995,545525,train2017,"(0, 0.25, 0, 0)",0.0,39995,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1101,11493,17613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39996,205011,train2017,"(0, 0, 0.125, 0.125)",0.0,39996,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13383,13665,26580,0,0,0,0,0,0,0,0,0
39997,389582,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,39997,False,True,True,1,1,1,1,1,1,1,1,7710,7739,22493,7710,7739,22493,7710,7739,22493,7710,7739,22493,7710,7739,22493,7710,7739,22493,7710,7739,22493,7710,7739,22493
39998,389584,train2017,"(0, 0, 0.125, 0.125)",0.0,39998,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3622,3735,7414,0,0,0,0,0,0,0,0,0,0,0,0
39999,389586,train2017,"(0, 0, 0.1265625, 0.1265625)",0.0,39999,False,False,False,1,0,0,0,0,0,0,0,11999,12844,23991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,458147,train2017,"(0, 0, 0.16484375, 0.16484375)",0.14285714285714285,40000,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645,7001,25352,0,0,0,0,0,0
40001,389589,train2017,"(0, 0, 0.125, 0.125)",0.0,40001,False,False,False,1,0,0,0,0,0,0,0,14571,15124,27147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40002,127451,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,40002,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,16557,22801,0,0,0,0,0,0
40003,127454,train2017,"(0, 0, 0.125, 0.125)",0.0,40003,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9203,29656,29981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40004,127455,train2017,"(0, 0, 0.125, 0.125)",0.0,40004,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5023,5194,19408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40005,389604,train2017,"(0.16796875, 0.16796875, 0, 0)",0.0,40005,False,False,False,0,1,0,0,0,0,0,0,0,0,0,4443,4592,17801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40006,501841,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,40006,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,46,14601
40007,127467,train2017,"(0.16640625, 0.16640625, 0, 0)",0.0,40007,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13867,26954,28611,0,0,0,0,0,0,0,0,0
40008,127474,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,40008,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591,14794,14884
40009,127475,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,40009,False,False,False,0,1,0,0,0,0,0,0,0,0,0,4412,4415,6855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40010,127477,train2017,"(0, 0, 0.125, 0.125)",0.0,40010,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10035,19100,19136,0,0,0,0,0,0,0,0,0,0,0,0
40011,389622,train2017,"(0.125, 0.125, 0, 0)",0.0,40011,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4597,4687,24824,0,0,0,0,0,0
40012,389624,train2017,"(0, 0, 0.0, 0.0)",0.0,40012,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11620,11917,15208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40013,389634,train2017,"(0, 0, 0.125, 0.125)",0.0,40013,False,False,False,1,0,0,0,0,0,0,0,1927,1992,22767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40014,127491,train2017,"(0, 0, 0.1640625, 0.1640625)",0.0,40014,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3916,4028,4194,0,0,0,0,0,0,0,0,0,0,0,0
40015,127495,train2017,"(0, 0, 0.253125, 0.0)",0.0,40015,False,False,False,1,0,0,0,0,0,0,0,16108,23697,23698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40016,127496,train2017,"(0, 0, 0.125, 0.125)",0.0,40016,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,23536,23674,0,0,0,0,0,0,0,0,0
40017,389644,train2017,"(0, 0, 0.125, 0.125)",0.09090909090909091,40017,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6938,23350,23482
40018,389649,train2017,"(0, 0, 0.125, 0.125)",0.08333333333333333,40018,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11580,25952,26246
40019,389655,train2017,"(0, 0, 0.165625, 0.165625)",0.05,40019,False,False,False,0,1,0,0,0,0,0,0,0,0,0,16944,17808,17891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40020,127516,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,40020,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12358,12550,12922,0,0,0,0,0,0
40021,127520,train2017,"(0, 0.25, 0, 0)",0.0,40021,False,False,False,0,1,0,0,0,0,0,0,0,0,0,15434,16055,21217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40022,458160,train2017,"(0, 0, 0.125, 0.125)",0.0,40022,False,False,False,0,1,0,0,0,0,0,0,0,0,0,9017,9269,16403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40023,127522,train2017,"(0, 0, 0.0, 0.0)",0.0,40023,False,False,False,1,0,0,0,0,0,0,0,7086,8225,8311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40024,389669,train2017,"(0, 0, 0.125, 0.125)",0.0,40024,False,False,False,1,0,0,0,0,0,0,0,2199,25314,25661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40025,127527,train2017,"(0, 0, 0.125, 0.125)",0.0,40025,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4222,4733,12837,0,0,0,0,0,0
40026,389672,train2017,"(0, 0, 0.0, 0.0)",0.0,40026,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15435,16885,17252,0,0,0,0,0,0,0,0,0,0,0,0
40027,389673,train2017,"(0, 0, 0.125, 0.125)",0.0,40027,False,False,False,1,0,0,0,0,0,0,0,19155,19471,24023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40028,127531,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,40028,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4468,8314,8609,0,0,0
40029,554176,train2017,"(0, 0.25, 0, 0)",0.0,40029,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6921,7186,18908,0,0,0,0,0,0,0,0,0,0,0,0
40030,389677,train2017,"(0, 0, 0.125, 0.125)",0.0,40030,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2745,17542,21208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40031,389681,train2017,"(0, 0, 0.0, 0.0)",0.0,40031,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2913,18975,19051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40032,389682,train2017,"(0, 0, 0.0, 0.3359375)",0.0,40032,False,False,False,0,1,0,0,0,0,0,0,0,0,0,113,3773,28601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40033,127543,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,40033,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,886,1354,0,0,0,0,0,0
40034,196286,train2017,"(0, 0.25, 0, 0)",0.0,40034,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20089,20476,20643
40035,389698,train2017,"(0, 0, 0.125, 0.125)",0.0,40035,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18528,18787,24700,0,0,0,0,0,0,0,0,0
40036,127556,train2017,"(0, 0, 0.0, 0.2828125)",0.0,40036,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3702,3819,3970,0,0,0,0,0,0,0,0,0,0,0,0
40037,389702,train2017,"(0.16796875, 0.16796875, 0, 0)",0.0,40037,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025,26980,27016,0,0,0
40038,389704,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0,40038,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7138,7176,11240,0,0,0,0,0,0,0,0,0,0,0,0
40039,117725,train2017,"(0.16640625, 0.16640625, 0, 0)",0.0,40039,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2827,3067,3452,0,0,0,0,0,0,0,0,0,0,0,0
40040,414477,train2017,"(0, 0, 0.125, 0.125)",0.0,40040,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9057,9210,19774,0,0,0,0,0,0
40041,389715,train2017,"(0, 0, 0.165625, 0.165625)",0.0,40041,False,False,False,0,1,0,0,0,0,0,0,0,0,0,12936,13307,22548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40042,127573,train2017,"(0, 0, 0.125, 0.125)",0.0,40042,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6054,15405,15890,0,0,0,0,0,0,0,0,0,0,0,0
40043,389718,train2017,"(0.1671875, 0.1671875, 0, 0)",0.0,40043,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14548,14933,17051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40044,64953,train2017,"(0, 0, 0.125, 0.125)",0.0,40044,False,False,False,0,1,0,0,0,0,0,0,0,0,0,16032,16182,16209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40045,127576,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0,40045,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13706,19061,19877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40046,389721,train2017,"(0.125, 0.125, 0, 0)",0.0,40046,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10257,18238,29987,0,0,0
40047,127581,train2017,"(0, 0, 0.125, 0.125)",0.04,40047,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,3137,29004,0,0,0,0,0,0,0,0,0,0,0,0
40048,127585,train2017,"(0.125, 0.125, 0, 0)",0.0,40048,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,312,507,0,0,0,0,0,0,0,0,0
40049,127586,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,40049,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22378,25538,25759,0,0,0,0,0,0
40050,127587,train2017,"(0, 0, 0.125, 0.125)",0.0,40050,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15450,20872,21484,0,0,0
40051,196028,train2017,"(0, 0, 0.0, 0.25)",0.0,40051,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6296,8857,10278,0,0,0,0,0,0,0,0,0
40052,389738,train2017,"(0, 0, 0.125, 0.125)",0.0,40052,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11282,12106,17461,0,0,0,0,0,0
40053,127603,train2017,"(0.159375, 0.159375, 0, 0)",0.0,40053,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10659,27560,29173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40054,108649,train2017,"(0.16640625, 0.16640625, 0, 0)",0.0,40054,False,False,False,0,1,0,0,0,0,0,0,0,0,0,7119,7344,7481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40055,389753,train2017,"(0, 0, 0.125, 0.125)",0.0,40055,False,False,False,1,0,0,0,0,0,0,0,1008,14196,14246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40056,127612,train2017,"(0, 0, 0.125, 0.125)",0.0,40056,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24112,24202,29015,0,0,0,0,0,0
40057,127615,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,40057,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8476,8934,24404,0,0,0,0,0,0
40058,127622,train2017,"(0, 0.3328125, 0, 0)",0.0,40058,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,3928,3992,0,0,0,0,0,0,0,0,0,0,0,0
40059,127623,train2017,"(0, 0, 0.10859375, 0.10859375)",0.0,40059,False,False,False,1,0,0,0,0,0,0,0,8044,8056,10654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40060,389771,train2017,"(0, 0.25, 0, 0)",0.07692307692307693,40060,False,False,False,0,1,0,0,0,0,0,0,0,0,0,6941,7200,7485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40061,389772,train2017,"(0, 0, 0.125, 0.125)",0.0,40061,False,False,False,1,0,0,0,0,0,0,0,9576,9608,10202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40062,127629,train2017,"(0, 0, 0.10078125, 0.10078125)",0.0,40062,False,False,False,0,1,0,0,0,0,0,0,0,0,0,5210,5584,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40063,389775,train2017,"(0.09453125, 0.09453125, 0, 0)",0.0,40063,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971,12344,12472
40064,127632,train2017,"(0, 0, 0.125, 0.125)",0.0,40064,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6117,6268,7261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40065,127643,train2017,"(0, 0, 0.125, 0.125)",0.0,40065,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858,8506,8610,0,0,0,0,0,0
40066,127647,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,40066,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11421,12026,22991
40067,127648,train2017,"(0.125, 0.125, 0, 0)",0.0,40067,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4206,20462,27020,0,0,0,0,0,0,0,0,0
40068,389793,train2017,"(0.1265625, 0.1265625, 0, 0)",0.0,40068,False,False,False,1,0,0,0,0,0,0,0,525,640,22638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40069,126457,train2017,"(0, 0, 0.125, 0.125)",0.0,40069,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772,14081,14228
40070,127654,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,40070,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3933,12692,24362,0,0,0,0,0,0,0,0,0,0,0,0
